Name,NamePattern,Chapter_num,Position
贾宝玉,宝玉,58,4808
贾宝玉,宝玉,58,5003
贾宝玉,宝玉,58,5331
贾宝玉,宝玉,58,5336
贾宝玉,宝玉,58,5879
贾宝玉,宝玉,58,5979
贾宝玉,宝玉,58,5982
贾宝玉,宝玉,58,6034
贾宝玉,宝玉,58,6117
贾宝玉,宝玉,58,6125
贾宝玉,宝玉,58,6217
贾宝玉,宝玉,58,6251
贾宝玉,宝玉,58,6522
贾宝玉,宝玉,58,6635
林黛玉,林黛玉,58,386
林黛玉,林黛玉,58,2253
林黛玉,黛玉,58,387
林黛玉,黛玉,58,417
林黛玉,黛玉,58,433
林黛玉,黛玉,58,1379
林黛玉,黛玉,58,2254
林黛玉,黛玉,58,3727
林黛玉,黛玉,58,3749
林黛玉,林姑娘,58,3042
林黛玉,林姑娘,58,3234
林黛玉,林姑娘,58,3490
林黛玉,林妹妹,58,2129
林黛玉,林妹妹,58,2960
薛宝钗,宝钗,58,284
薛宝钗,宝钗,58,445
薛宝钗,宝钗,58,451
薛宝钗,宝钗,58,1368
薛宝钗,宝姑娘,58,3620
香菱,香菱,58,290
香菱,香菱,58,2072
香菱,香菱,58,3813
袭人,袭人,58,1954
袭人,袭人,58,3820
袭人,袭人,58,4027
袭人,袭人,58,4107
袭人,袭人,58,4195
袭人,袭人,58,4226
袭人,袭人,58,4370
袭人,袭人,58,4485
袭人,袭人,58,5102
袭人,袭人,58,5105
袭人,袭人,58,5354
袭人,袭人,58,5917
袭人,袭人,58,5921
袭人,袭人,58,6026
袭人,袭人,58,6072
晴雯,晴雯,58,4063
晴雯,晴雯,58,4386
晴雯,晴雯,58,4501
晴雯,晴雯,58,4868
晴雯,晴雯,58,5025
晴雯,晴雯,58,5130
晴雯,晴雯,58,5253
晴雯,晴雯,58,5270
晴雯,晴雯,58,5639
晴雯,晴雯,58,5935
贾母,老太太,58,3318
贾母,老太太,58,3396
贾母,老太太,58,4043
贾母,老太太,58,4683
贾母,老太太,58,6924
贾母,贾母,58,100
贾母,贾母,58,317
贾母,贾母,58,373
贾母,贾母,58,487
贾母,贾母,58,581
贾母,贾母,58,1341
贾母,贾母,58,1517
贾母,贾母,58,1652
贾母,贾母,58,1688
王熙凤,凤姐儿,58,1151
王熙凤,凤姐,58,1151
王夫人,王夫人,58,583
王夫人,王夫人,58,819
王夫人,王夫人,58,876
王夫人,王夫人,58,1129
王夫人,王夫人,58,1292
王夫人,王夫人,58,1690
贾琏,贾琏,58,1887
贾探春,探春,58,7
贾探春,探春,58,22
贾探春,探春,58,337
贾探春,探春,58,1411
贾惜春,惜春,58,364
李纨,李纨,58,293
贾环,贾环,58,353
贾环,贾环,58,1899
赵姨娘,赵姨娘,58,349
史湘云,湘云,58,288
史湘云,湘云,58,1390
史湘云,湘云,58,2075
史湘云,湘云,58,2105
史湘云,湘云,58,2174
史湘云,湘云,58,2221
史湘云,湘云,58,3811
薛姨妈,薛姨妈,58,258
薛姨妈,薛姨妈,58,272
薛姨妈,薛姨妈,58,390
薛姨妈,薛姨妈,58,501
贾蓉,贾蓉,58,1921
贾迎春,迎春,58,330
尤氏,尤氏,58,233
尤氏,尤氏,58,534
尤氏,尤氏,58,811
尤氏,尤氏,58,1023
尤氏,尤氏,58,1142
尤氏,尤氏,58,1414
贾珍,贾珍,58,197
邢岫烟,邢岫烟,58,2374
茄官,茄官,58,1421
文官,文官,58,1346
文官,文官,58,1764
麝月,麝月,58,4488
麝月,麝月,58,4518
麝月,麝月,58,4961
麝月,麝月,58,5187
麝月,麝月,58,5255
麝月,麝月,58,5553
芳官,芳官,58,1354
芳官,芳官,58,3617
芳官,芳官,58,3691
芳官,芳官,58,3803
芳官,芳官,58,3822
芳官,芳官,58,3846
芳官,芳官,58,3877
芳官,芳官,58,3881
芳官,芳官,58,4071
芳官,芳官,58,4145
芳官,芳官,58,4302
芳官,芳官,58,4330
芳官,芳官,58,4357
芳官,芳官,58,4914
芳官,芳官,58,5198
芳官,芳官,58,5395
芳官,芳官,58,5403
芳官,芳官,58,5440
芳官,芳官,58,5469
芳官,芳官,58,5570
芳官,芳官,58,5599
芳官,芳官,58,5872
芳官,芳官,58,5904
芳官,芳官,58,5955
芳官,芳官,58,6041
芳官,芳官,58,6044
芳官,芳官,58,6186
芳官,芳官,58,6227
芳官,芳官,58,6267
芳官,芳官,58,6587
芳官,芳官,58,6629
芳官,芳官,58,6902
坠儿,坠儿,58,4654
艾官,艾官,58,1407
藕官,藕官,58,1374
藕官,藕官,58,2641
藕官,藕官,58,2695
藕官,藕官,58,2780
藕官,藕官,58,2811
藕官,藕官,58,2839
藕官,藕官,58,2985
藕官,藕官,58,3136
藕官,藕官,58,3297
藕官,藕官,58,3342
藕官,藕官,58,3574
藕官,藕官,58,6141
藕官,藕官,58,6155
葵官,葵官,58,1386
蕊官,蕊官,58,1364
蕊官,蕊官,58,3624
蕊官,蕊官,58,6392
豆官,豆官,58,1397
贾兰,贾兰,58,1905
贾宝玉,宝玉,59,2
贾宝玉,宝玉,59,1534
贾宝玉,宝玉,59,1713
贾宝玉,宝玉,59,2152
贾宝玉,宝玉,59,3965
贾宝玉,宝玉,59,4040
贾宝玉,宝玉,59,4048
贾宝玉,宝玉,59,4091
贾宝玉,宝玉,59,4720
林黛玉,黛玉,59,1007
林黛玉,黛玉,59,1052
林黛玉,黛玉,59,1107
林黛玉,黛玉,59,1112
林黛玉,黛玉,59,1128
林黛玉,黛玉,59,1301
林黛玉,黛玉,59,3757
林黛玉,颦儿,59,648
林黛玉,林姑娘,59,975
薛宝钗,宝钗,59,543
薛宝钗,宝钗,59,619
薛宝钗,宝钗,59,628
袭人,袭人,59,2078
袭人,袭人,59,3456
袭人,袭人,59,3754
袭人,袭人,59,3771
袭人,袭人,59,3790
袭人,袭人,59,3849
袭人,袭人,59,3904
袭人,袭人,59,4458
袭人,袭人,59,4541
袭人,袭人,59,4768
袭人,袭人,59,4853
袭人,袭人,59,4946
晴雯,晴雯,59,2081
晴雯,晴雯,59,3458
晴雯,晴雯,59,3577
晴雯,晴雯,59,4610
贾母,贾母,59,6
贾母,贾母,59,32
贾母,贾母,59,89
贾母,贾母,59,231
贾母,贾母,59,332
王夫人,王夫人,59,106
王夫人,王夫人,59,243
王夫人,王夫人,59,334
王夫人,王夫人,59,423
贾琏,贾琏,59,312
史湘云,湘云,59,589
史湘云,湘云,59,600
薛姨妈,薛姨妈,59,294
薛姨妈,薛姨妈,59,443
薛姨妈,薛姨妈,59,1101
尤氏,大奶奶,59,4891
尤氏,珍大奶奶,59,4890
尤氏,尤氏,59,297
贾珍,贾珍,59,255
宝珠,宝珠,59,1730
鸳鸯,鸳鸯,59,71
鸳鸯,鸳鸯,59,161
鸳鸯,鸳鸯,59,465
琥珀,琥珀,59,74
翡翠,翡翠,59,77
玻璃,玻璃,59,80
玉钏,玉钏,59,94
玉钏,玉钏,59,164
玉钏,玉钏,59,468
彩霞,彩霞,59,100
彩云,彩云,59,97
麝月,麝月,59,2084
麝月,麝月,59,3914
麝月,麝月,59,3990
麝月,麝月,59,4125
春燕,春燕,59,1469
春燕,春燕,59,1498
春燕,春燕,59,1685
春燕,春燕,59,2550
春燕,春燕,59,2603
春燕,春燕,59,2653
春燕,春燕,59,2728
春燕,春燕,59,2814
春燕,春燕,59,2876
春燕,春燕,59,3085
春燕,春燕,59,3273
春燕,春燕,59,3542
春燕,春燕,59,3608
春燕,春燕,59,3741
春燕,春燕,59,3764
春燕,春燕,59,3953
春燕,春燕,59,3956
春燕,春燕,59,4052
春燕,春燕,59,4067
春燕,春燕,59,4683
芳官,芳官,59,1962
芳官,芳官,59,2022
芳官,芳官,59,2026
芳官,芳官,59,2137
芳官,芳官,59,3264
平儿,平儿,59,4207
平儿,平儿,59,4214
平儿,平儿,59,4758
平儿,平儿,59,4785
平儿,平儿,59,4877
林之孝,林之孝,59,493
紫鹃,紫鹃,59,1088
紫鹃,紫鹃,59,1116
紫鹃,紫鹃,59,1212
紫鹃,紫鹃,59,1264
藕官,藕官,59,708
藕官,藕官,59,1222
藕官,藕官,59,1250
藕官,藕官,59,1316
藕官,藕官,59,1338
藕官,藕官,59,1431
藕官,藕官,59,1502
藕官,藕官,59,1582
藕官,藕官,59,1954
藕官,藕官,59,2008
藕官,藕官,59,2570
藕官,藕官,59,3519
莺儿,莺儿,59,678
莺儿,莺儿,59,685
莺儿,莺儿,59,718
莺儿,莺儿,59,773
莺儿,莺儿,59,807
莺儿,莺儿,59,964
莺儿,莺儿,59,1036
莺儿,莺儿,59,1095
莺儿,莺儿,59,1125
莺儿,莺儿,59,1202
莺儿,莺儿,59,1362
莺儿,莺儿,59,1410
莺儿,莺儿,59,1457
莺儿,莺儿,59,2390
莺儿,莺儿,59,2548
莺儿,莺儿,59,2590
莺儿,莺儿,59,2687
莺儿,莺儿,59,2796
莺儿,莺儿,59,2887
莺儿,莺儿,59,2927
莺儿,莺儿,59,3009
莺儿,莺儿,59,3189
莺儿,莺儿,59,3429
莺儿,莺儿,59,3659
莺儿,莺儿,59,3669
莺儿,莺儿,59,4082
蕊官,蕊官,59,693
蕊官,蕊官,59,794
蕊官,蕊官,59,886
蕊官,蕊官,59,949
蕊官,蕊官,59,1217
蕊官,蕊官,59,1225
蕊官,蕊官,59,1384
贾宝玉,宝玉,60,156
贾宝玉,宝玉,60,208
贾宝玉,宝玉,60,356
贾宝玉,宝玉,60,699
贾宝玉,宝玉,60,755
贾宝玉,宝玉,60,823
贾宝玉,宝玉,60,852
贾宝玉,宝玉,60,867
贾宝玉,宝玉,60,934
贾宝玉,宝玉,60,981
贾宝玉,宝玉,60,1534
贾宝玉,宝玉,60,2174
贾宝玉,宝玉,60,2456
贾宝玉,宝玉,60,2595
贾宝玉,宝玉,60,4001
贾宝玉,宝玉,60,4008
贾宝玉,宝玉,60,5211
贾宝玉,宝玉,60,5227
贾宝玉,宝玉,60,5316
贾宝玉,宝玉,60,5320
贾宝玉,宝玉,60,5366
贾宝玉,宝玉,60,5369
贾宝玉,宝玉,60,5458
贾宝玉,宝玉,60,5600
贾宝玉,宝二爷,60,4505
林黛玉,黛玉,60,474
林黛玉,黛玉,60,2460
薛宝钗,宝钗,60,471
薛宝钗,宝姑娘,60,172
袭人,袭人,60,2
袭人,袭人,60,119
袭人,袭人,60,2477
袭人,袭人,60,2778
袭人,袭人,60,2807
袭人,袭人,60,2927
袭人,袭人,60,3215
袭人,袭人,60,5484
袭人,袭人,60,6045
晴雯,晴雯,60,2923
晴雯,晴雯,60,3199
晴雯,晴雯,60,3340
贾母,老太太,60,6144
王熙凤,琏二奶奶,60,6001
王夫人,王夫人,60,1194
贾政,贾政,60,1187
贾探春,三姑娘,60,6070
贾探春,探春,60,3348
贾探春,探春,60,3359
贾探春,探春,60,3422
贾探春,探春,60,3532
贾探春,探春,60,3748
贾探春,探春,60,3914
贾探春,探春,60,3946
贾探春,探春,60,3965
贾探春,探春,60,4062
贾探春,探春,60,4118
贾探春,探春,60,4154
贾探春,探春,60,4410
贾探春,探春,60,5409
李纨,李纨,60,66
李纨,李纨,60,3356
李纨,李纨,60,3755
贾环,贾环,60,690
贾环,贾环,60,880
贾环,贾环,60,1143
贾环,贾环,60,1163
贾环,贾环,60,1203
贾环,贾环,60,1240
贾环,贾环,60,1319
贾环,贾环,60,1360
贾环,贾环,60,1569
贾环,贾环,60,1647
贾环,贾环,60,1755
贾环,贾环,60,1957
贾环,贾环,60,2128
贾环,贾环,60,6682
赵姨娘,赵姨娘,60,1234
赵姨娘,赵姨娘,60,1425
赵姨娘,赵姨娘,60,1604
赵姨娘,赵姨娘,60,1972
赵姨娘,赵姨娘,60,2003
赵姨娘,赵姨娘,60,2024
赵姨娘,赵姨娘,60,2115
赵姨娘,赵姨娘,60,2355
赵姨娘,赵姨娘,60,2428
赵姨娘,赵姨娘,60,2484
赵姨娘,赵姨娘,60,2513
赵姨娘,赵姨娘,60,2791
赵姨娘,赵姨娘,60,2984
赵姨娘,赵姨娘,60,3164
赵姨娘,赵姨娘,60,3193
赵姨娘,赵姨娘,60,3257
赵姨娘,赵姨娘,60,3385
赵姨娘,赵姨娘,60,3509
赵姨娘,赵姨娘,60,3730
赵姨娘,赵姨娘,60,3887
赵姨娘,赵姨娘,60,5375
赵姨娘,赵姨娘,60,6659
史湘云,湘云,60,3053
薛姨妈,薛姨妈,60,477
尤氏,尤氏,60,3353
尤氏,尤氏,60,3485
尤氏,尤氏,60,3753
玻璃,玻璃,60,5574
彩云,彩云,60,1226
彩云,彩云,60,1231
彩云,彩云,60,1245
彩云,彩云,60,1293
彩云,彩云,60,1330
彩云,彩云,60,1418
彩云,彩云,60,1579
彩云,彩云,60,1943
麝月,麝月,60,1062
春燕,春燕,60,160
春燕,春燕,60,196
春燕,春燕,60,238
春燕,春燕,60,317
春燕,春燕,60,434
春燕,春燕,60,491
春燕,春燕,60,608
春燕,春燕,60,674
春燕,春燕,60,707
春燕,春燕,60,750
春燕,春燕,60,767
春燕,春燕,60,803
春燕,春燕,60,3344
芳官,芳官,60,602
芳官,芳官,60,795
芳官,芳官,60,798
芳官,芳官,60,838
芳官,芳官,60,846
芳官,芳官,60,942
芳官,芳官,60,1001
芳官,芳官,60,1125
芳官,芳官,60,1153
芳官,芳官,60,2120
芳官,芳官,60,2473
芳官,芳官,60,2529
芳官,芳官,60,2538
芳官,芳官,60,2659
芳官,芳官,60,2840
芳官,芳官,60,3030
芳官,芳官,60,3085
芳官,芳官,60,3316
芳官,芳官,60,4478
芳官,芳官,60,4579
芳官,芳官,60,4600
芳官,芳官,60,4714
芳官,芳官,60,4747
芳官,芳官,60,5017
芳官,芳官,60,5033
芳官,芳官,60,5115
芳官,芳官,60,5279
芳官,芳官,60,5292
芳官,芳官,60,5306
芳官,芳官,60,5312
芳官,芳官,60,5354
芳官,芳官,60,5426
芳官,芳官,60,5506
芳官,芳官,60,5562
芳官,芳官,60,5632
芳官,芳官,60,5675
芳官,芳官,60,5740
芳官,芳官,60,5831
芳官,芳官,60,5889
芳官,芳官,60,5943
芳官,芳官,60,5960
芳官,芳官,60,6268
芳官,芳官,60,6290
芳官,芳官,60,6310
坠儿,坠儿,60,6016
平儿,平儿,60,6
平儿,平儿,60,16
平儿,平儿,60,98
平儿,平儿,60,148
平儿,平儿,60,3365
平儿,平儿,60,6039
艾官,艾官,60,3958
艾官,艾官,60,4265
艾官,艾官,60,4402
翠墨,翠墨,60,4162
翠墨,翠墨,60,4216
小蝉,小蝉,60,4850
藕官,藕官,60,1991
藕官,藕官,60,3041
藕官,藕官,60,3273
藕官,藕官,60,3993
葵官,葵官,60,3059
葵官,葵官,60,3288
莺儿,莺儿,60,178
莺儿,莺儿,60,484
莺儿,莺儿,60,500
莺儿,莺儿,60,532
蕊官,蕊官,60,560
蕊官,蕊官,60,645
蕊官,蕊官,60,812
蕊官,蕊官,60,948
蕊官,蕊官,60,3043
蕊官,蕊官,60,3271
豆官,豆官,60,3065
豆官,豆官,60,3152
豆官,豆官,60,3290
柳五儿,柳五儿,60,5452
贾宝玉,宝玉,61,4133
贾宝玉,宝玉,61,4136
贾宝玉,宝玉,61,4510
贾宝玉,宝玉,61,5219
贾宝玉,宝玉,61,5836
贾宝玉,宝玉,61,5873
贾宝玉,宝玉,61,5915
贾宝玉,宝玉,61,5952
贾宝玉,宝玉,61,6098
贾宝玉,宝二爷,61,3242
贾宝玉,宝二爷,61,4913
贾宝玉,宝二爷,61,4985
贾宝玉,宝二爷,61,5027
贾宝玉,宝二爷,61,5363
薛宝钗,宝姑娘,61,1722
袭人,袭人,61,4058
袭人,袭人,61,4073
袭人,袭人,61,4098
袭人,袭人,61,4556
袭人,袭人,61,4688
袭人,袭人,61,4814
袭人,袭人,61,5318
袭人,袭人,61,5995
晴雯,晴雯,61,1359
晴雯,晴雯,61,4329
贾母,老太太,61,306
贾母,老太太,61,1679
贾母,老太太,61,3617
王熙凤,凤姐儿,61,3172
王熙凤,凤姐儿,61,3458
王熙凤,凤姐儿,61,6080
王熙凤,凤姐儿,61,6086
王熙凤,凤姐儿,61,6470
王熙凤,凤姐,61,3172
王熙凤,凤姐,61,3458
王熙凤,凤姐,61,3477
王熙凤,凤姐,61,3480
王熙凤,凤姐,61,6080
王熙凤,凤姐,61,6086
王熙凤,凤姐,61,6470
王熙凤,琏二奶奶,61,3087
贾探春,三姑娘,61,1718
贾探春,三姑娘,61,5349
贾探春,玫瑰花,61,2484
贾探春,探春,61,3355
贾探春,探春,61,3380
贾探春,探春,61,3383
贾探春,探春,61,3404
贾探春,探春,61,4700
李纨,李纨,61,3352
李纨,李纨,61,3361
贾环,环哥,61,4356
贾环,环哥,61,5123
赵姨娘,赵姨娘,61,4615
贾迎春,二姑娘,61,5728
贾迎春,迎春,61,771
贾迎春,迎春,61,2072
玉钏,玉钏,61,2953
玉钏,玉钏,61,3061
玉钏,玉钏,61,3097
玉钏,玉钏,61,4387
玉钏,玉钏,61,4404
玉钏,玉钏,61,4445
玉钏,玉钏,61,4744
玉钏,玉钏,61,4859
玉钏,玉钏,61,5707
彩云,彩云,61,4351
彩云,彩云,61,4435
彩云,彩云,61,4741
彩云,彩云,61,5053
彩云,彩云,61,5226
彩云,彩云,61,5292
彩云,彩云,61,5442
芳官,芳官,61,2426
芳官,芳官,61,2455
芳官,芳官,61,2548
芳官,芳官,61,3248
芳官,芳官,61,3576
芳官,芳官,61,3596
芳官,芳官,61,4066
芳官,芳官,61,4083
芳官,芳官,61,4086
芳官,芳官,61,4104
芳官,芳官,61,4107
芳官,芳官,61,4126
芳官,芳官,61,4240
芳官,芳官,61,5475
芳官,芳官,61,5506
芳官,芳官,61,6001
平儿,平儿,61,3176
平儿,平儿,61,3437
平儿,平儿,61,3468
平儿,平儿,61,3471
平儿,平儿,61,3541
平儿,平儿,61,3569
平儿,平儿,61,3581
平儿,平儿,61,3660
平儿,平儿,61,4000
平儿,平儿,61,4036
平儿,平儿,61,4208
平儿,平儿,61,4250
平儿,平儿,61,4370
平儿,平儿,61,4598
平儿,平儿,61,4730
平儿,平儿,61,4833
平儿,平儿,61,4869
平儿,平儿,61,5316
平儿,平儿,61,5467
平儿,平儿,61,5518
平儿,平儿,61,5563
平儿,平儿,61,5632
平儿,平儿,61,5766
平儿,平儿,61,6316
平儿,平儿,61,6505
林之孝,林之孝,61,2711
林之孝,林之孝,61,2739
林之孝,林之孝,61,2803
林之孝,林之孝,61,2937
林之孝,林之孝,61,3156
林之孝,林之孝,61,3209
林之孝,林之孝,61,3255
林之孝,林之孝,61,3446
林之孝,林之孝,61,3553
林之孝,林之孝,61,3747
林之孝,林之孝,61,5532
林之孝,林之孝,61,5556
林之孝,林之孝,61,5652
司棋,司棋,61,786
司棋,司棋,61,2005
司棋,司棋,61,2053
司棋,司棋,61,2056
司棋,司棋,61,2113
司棋,司棋,61,2188
司棋,司棋,61,2280
司棋,司棋,61,2315
司棋,司棋,61,2361
司棋,司棋,61,5732
司棋,司棋,61,5738
莲花儿,莲花儿,61,778
莲花儿,莲花儿,61,892
莲花儿,莲花儿,61,2013
莲花儿,莲花儿,61,2035
莲花儿,莲花儿,61,2991
莲花儿,莲花儿,61,3129
莲花儿,莲花儿,61,3193
莲花儿,莲花儿,61,3304
小蝉,小蝉,61,2988
小蝉,小蝉,61,3050
贾宝玉,宝玉,62,531
贾宝玉,宝玉,62,611
贾宝玉,宝玉,62,881
贾宝玉,宝玉,62,1146
贾宝玉,宝玉,62,1188
贾宝玉,宝玉,62,1443
贾宝玉,宝玉,62,1578
贾宝玉,宝玉,62,1646
贾宝玉,宝玉,62,1738
贾宝玉,宝玉,62,1773
贾宝玉,宝玉,62,1787
贾宝玉,宝玉,62,1809
贾宝玉,宝玉,62,1821
贾宝玉,宝玉,62,1831
贾宝玉,宝玉,62,1881
贾宝玉,宝玉,62,2225
贾宝玉,宝玉,62,2404
贾宝玉,宝玉,62,2814
贾宝玉,宝玉,62,2895
贾宝玉,宝玉,62,2898
贾宝玉,宝玉,62,2931
贾宝玉,宝玉,62,3048
贾宝玉,宝玉,62,3091
贾宝玉,宝玉,62,3254
贾宝玉,宝玉,62,4059
贾宝玉,宝玉,62,4257
贾宝玉,宝玉,62,4758
贾宝玉,宝玉,62,5170
贾宝玉,宝玉,62,5243
贾宝玉,宝玉,62,5361
贾宝玉,宝玉,62,5366
贾宝玉,宝玉,62,5404
贾宝玉,宝玉,62,5935
贾宝玉,宝玉,62,5982
贾宝玉,宝玉,62,6013
贾宝玉,宝玉,62,6036
贾宝玉,宝玉,62,6113
贾宝玉,宝玉,62,6209
贾宝玉,宝玉,62,6266
贾宝玉,宝玉,62,7430
贾宝玉,宝玉,62,7804
贾宝玉,宝玉,62,7869
贾宝玉,宝玉,62,8014
贾宝玉,宝玉,62,8060
贾宝玉,宝玉,62,8135
贾宝玉,宝玉,62,8313
贾宝玉,宝玉,62,8317
贾宝玉,宝玉,62,8366
贾宝玉,宝玉,62,8390
贾宝玉,宝玉,62,8448
贾宝玉,宝玉,62,8647
贾宝玉,宝玉,62,8815
贾宝玉,宝玉,62,8886
贾宝玉,宝玉,62,9003
贾宝玉,宝玉,62,9146
贾宝玉,宝玉,62,9245
贾宝玉,宝玉,62,9289
贾宝玉,宝玉,62,9318
贾宝玉,宝玉,62,9731
贾宝玉,宝玉,62,10373
贾宝玉,宝玉,62,10462
贾宝玉,宝玉,62,10543
贾宝玉,宝玉,62,10620
贾宝玉,宝玉,62,10822
贾宝玉,宝玉,62,10925
贾宝玉,宝玉,62,11054
贾宝玉,宝玉,62,11230
贾宝玉,宝玉,62,11325
贾宝玉,宝玉,62,11458
贾宝玉,宝玉,62,11580
贾宝玉,宝玉,62,11619
贾宝玉,宝玉,62,11622
贾宝玉,宝玉,62,11685
贾宝玉,宝玉,62,11714
贾宝玉,宝兄弟,62,3002
林黛玉,林黛玉,62,7426
林黛玉,黛玉,62,2617
林黛玉,黛玉,62,2845
林黛玉,黛玉,62,2854
林黛玉,黛玉,62,4090
林黛玉,黛玉,62,4297
林黛玉,黛玉,62,4955
林黛玉,黛玉,62,5003
林黛玉,黛玉,62,5386
林黛玉,黛玉,62,5413
林黛玉,黛玉,62,5479
林黛玉,黛玉,62,5898
林黛玉,黛玉,62,5967
林黛玉,黛玉,62,5972
林黛玉,黛玉,62,7427
林黛玉,黛玉,62,7801
林黛玉,黛玉,62,7818
林黛玉,黛玉,62,7951
林黛玉,黛玉,62,8041
林黛玉,黛玉,62,8243
林黛玉,黛玉,62,8260
林黛玉,林姑娘,62,2189
林黛玉,林妹妹,62,2236
薛宝钗,宝钗,62,2614
薛宝钗,宝钗,62,2829
薛宝钗,宝钗,62,2943
薛宝钗,宝钗,62,2961
薛宝钗,宝钗,62,3070
薛宝钗,宝钗,62,3141
薛宝钗,宝钗,62,3279
薛宝钗,宝钗,62,3568
薛宝钗,宝钗,62,3868
薛宝钗,宝钗,62,4088
薛宝钗,宝钗,62,4466
薛宝钗,宝钗,62,4675
薛宝钗,宝钗,62,5019
薛宝钗,宝钗,62,5041
薛宝钗,宝钗,62,5092
薛宝钗,宝钗,62,5959
薛宝钗,宝钗,62,6018
薛宝钗,宝钗,62,6025
薛宝钗,宝钗,62,6046
薛宝钗,宝钗,62,6294
薛宝钗,宝钗,62,7365
薛宝钗,宝钗,62,7419
薛宝钗,宝钗,62,8053
薛宝钗,宝钗,62,8171
薛宝钗,宝钗,62,8203
薛宝钗,宝姐姐,62,2141
薛宝钗,宝姐姐,62,4665
薛宝钗,宝姐姐,62,10663
薛宝钗,宝姐姐,62,10985
香菱,香菱,62,3505
香菱,香菱,62,4104
香菱,香菱,62,4353
香菱,香菱,62,4405
香菱,香菱,62,4769
香菱,香菱,62,4845
香菱,香菱,62,4926
香菱,香菱,62,4944
香菱,香菱,62,5012
香菱,香菱,62,6185
香菱,香菱,62,6241
香菱,香菱,62,9771
香菱,香菱,62,9958
香菱,香菱,62,9987
香菱,香菱,62,10127
香菱,香菱,62,10293
香菱,香菱,62,10327
香菱,香菱,62,10342
香菱,香菱,62,10401
香菱,香菱,62,10420
香菱,香菱,62,10516
香菱,香菱,62,10583
香菱,香菱,62,10749
香菱,香菱,62,10901
香菱,香菱,62,11006
香菱,香菱,62,11178
香菱,香菱,62,11205
香菱,香菱,62,11235
香菱,香菱,62,11273
香菱,香菱,62,11390
香菱,香菱,62,11436
香菱,香菱,62,11455
香菱,香菱,62,11521
香菱,香菱,62,11594
香菱,香菱,62,11610
香菱,香菱,62,11650
香菱,香菱,62,11681
袭人,袭人,62,1375
袭人,袭人,62,1427
袭人,袭人,62,1618
袭人,袭人,62,1752
袭人,袭人,62,1795
袭人,袭人,62,1817
袭人,袭人,62,1848
袭人,袭人,62,2179
袭人,袭人,62,2229
袭人,袭人,62,3502
袭人,袭人,62,4125
袭人,袭人,62,4591
袭人,袭人,62,5212
袭人,袭人,62,5246
袭人,袭人,62,5517
袭人,袭人,62,8069
袭人,袭人,62,8160
袭人,袭人,62,8248
袭人,袭人,62,8308
袭人,袭人,62,8338
袭人,袭人,62,8473
袭人,袭人,62,9027
袭人,袭人,62,9108
袭人,袭人,62,9278
袭人,袭人,62,9301
袭人,袭人,62,9338
袭人,袭人,62,9439
袭人,袭人,62,9505
袭人,袭人,62,9557
袭人,袭人,62,10859
袭人,袭人,62,11166
袭人,袭人,62,11191
袭人,袭人,62,11247
袭人,袭人,62,11348
袭人,袭人,62,11423
袭人,袭人,62,11445
晴雯,晴雯,62,1297
晴雯,晴雯,62,3514
晴雯,晴雯,62,4143
晴雯,晴雯,62,5828
晴雯,晴雯,62,9032
晴雯,晴雯,62,9280
晴雯,晴雯,62,9385
晴雯,晴雯,62,9469
晴雯,晴雯,62,9526
贾母,老太太,62,2137
贾母,老太太,62,6654
贾母,贾母,62,1232
贾母,贾母,62,6370
王熙凤,凤姐儿,62,1047
王熙凤,凤姐儿,62,3672
王熙凤,凤姐儿,62,3708
王熙凤,凤姐儿,62,7355
王熙凤,凤姐,62,1047
王熙凤,凤姐,62,1661
王熙凤,凤姐,62,3672
王熙凤,凤姐,62,3708
王熙凤,凤姐,62,7350
王熙凤,凤姐,62,7355
王熙凤,凤姐,62,7924
王夫人,王夫人,62,903
王夫人,王夫人,62,1238
王夫人,王夫人,62,1388
王夫人,王夫人,62,6372
王夫人,王夫人,62,6511
贾政,贾政,62,1235
巧姐,巧姐,62,1509
贾探春,探春,62,139
贾探春,探春,62,1559
贾探春,探春,62,1945
贾探春,探春,62,2038
贾探春,探春,62,2208
贾探春,探春,62,2250
贾探春,探春,62,2371
贾探春,探春,62,2419
贾探春,探春,62,2536
贾探春,探春,62,2603
贾探春,探春,62,2665
贾探春,探春,62,2809
贾探春,探春,62,3921
贾探春,探春,62,4034
贾探春,探春,62,4065
贾探春,探春,62,4158
贾探春,探春,62,4426
贾探春,探春,62,4541
贾探春,探春,62,4654
贾探春,探春,62,4689
贾探春,探春,62,4806
贾探春,探春,62,5022
贾探春,探春,62,5029
贾探春,探春,62,5058
贾探春,探春,62,5132
贾探春,探春,62,6519
贾探春,探春,62,6544
贾探春,探春,62,6750
贾探春,探春,62,6796
贾探春,探春,62,6912
贾探春,探春,62,7302
贾探春,探春,62,7410
贾探春,探春,62,7501
贾探春,探春,62,7655
贾探春,探春,62,7712
贾探春,探春,62,7748
贾惜春,惜春,62,1571
贾惜春,惜春,62,4096
贾惜春,四姑娘,62,7597
李纨,李纨,62,137
李纨,李纨,62,2611
李纨,李纨,62,2827
李纨,李纨,62,4120
李纨,李纨,62,5568
李纨,李纨,62,5578
李纨,李纨,62,6607
贾环,贾环,62,554
贾环,贾环,62,688
贾环,贾环,62,1419
赵姨娘,赵姨娘,62,479
赵姨娘,赵姨娘,62,542
